StartDate,EndDate,SubjectType,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,age,sex,race,t00001,t00002,t00003,t00004,t00005,t00006,t00007,t00008,t00009,t00010,t00011,t00012,t00013,t00014,t00015,t00016,t00017,t00018,t00019,t00020,t00021,t00022,t00023,t00024,t00025,t00026,t00027,t00028,t00029,t00030,t00031,t00032,t00033,t00034,t00035,t00036,t00037,t00038,t00039,t00040,t00041,t00042,t00043,t00044,t00045,t00046,t00047,t00048,t00049,t00050,t00051,t00052,t00053,t00054,t00055,t00056,t00057,t00058,t00059,t00060,t00061,t00062,t00063,t00064,t00065,t00066,t00067,t00068,t00069,t00070,t00071,t00072,t00073,t00074,t00075,t00076,t00077,t00078,t00079,t00080,t00081,t00082,t00083,t00084,t00085,t00086,t00087,t00088,t00089,t00090,t00091,t00092,t00093,t00094,t00095,t00096,t00097,t00098,t00099,t00100,t00101,t00102,t00103,t00104,t00105,t00106,t00107,t00108,t00109,t00110,t00111,t00112,t00113,t00114,t00115,t00116,t00117,t00118,t00119,t00120,t00121,t00122,t00123,t00124,t00125,t00126,t00127,t00128,t00129,t00130,t00131,t00132,t00133,t00134,t00135,t00136,t00137,t00138,t00139,t00140,t00141,t00142,t00143,t00144,t00145,t00146,t00147,t00148,t00149,t00150,t00151,t00152,t00153,t00154,t00155,t00156,t00157,t00158,t00159,t00160,t00161,t00162,t00163,t00164,t00165,t00166,t00167,t00168,t00169,t00170,t00171,t00172,t00173,t00174,t00175,t00176,t00177,t00178,t00179,t00180,t00181,t00182,t00183,t00184,t00185,t00186,t00187,t00188,t00189,t00190,t00191,t00192,t00193,t00194,t00195,t00196,t00197,t00198,t00199,t00200,t00201,t00202,t00203,t00204,t00205,t00206,t00207,t00208,t00209,t00210,t00211,t00212,t00213,t00214,t00215,t00216,t00217,t00218,t00219,t00220,t00221,t00222,t00223,t00224,t00225,t00226,t00227,t00228,t00229,t00230,t00231,t00232,t00233,t00234,t00235,t00236,t00237,t00238,t00239,t00240,t00241,t00242,t00243,t00244,t00245,t00246,t00247,t00248,t00249,t00250,t00251,t00252,t00253,t00254,t00255,t00256,t00257,t00258,t00259,t00260,t00261,t00262,t00263,t00264,t00265,t00266,t00267,t00268,t00269,t00270,t00271,t00272,t00273,t00274,t00275,t00276,t00277,t00278,t00279,t00280,t00281,t00282,t00283,t00284,t00285,t00286,t00287,t00288,t00289,t00290,t00291,t00292,t00293,t00294,t00295,t00296,t00297,t00298,t00299,t00300,data_use,mTurkCode
3/1/2017 4:27,3/1/2017 4:48,real,0,99.181.161.132,100,1280,1,3/1/2017 4:48,R_3gSmhUKfvhulbEf,,,,,42.23429871,-88.30680084,anonymous,72,2,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2,4,1163715
3/1/2017 4:31,3/1/2017 4:55,real,0,100.17.5.186,100,1451,1,3/1/2017 4:55,R_2y2RFSfqmubjrcD,,,,,41.84350586,-70.96520233,anonymous,66,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,1,4,5412162
3/1/2017 4:27,3/1/2017 4:55,real,0,173.88.65.163,100,1666,1,3/1/2017 4:55,R_3KZcxwL3uXibUU0,,,,,39.80369568,-82.70829773,anonymous,39,2,1,2,1,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,4,9423087
3/1/2017 4:28,3/1/2017 4:55,real,0,184.9.82.219,100,1603,1,3/1/2017 4:55,R_2Ec08gPkv37AeDH,,,,,41.53799438,-74.2845993,anonymous,45,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,1,1,2,1,4,3070689
3/1/2017 4:42,3/1/2017 4:59,real,0,71.49.105.58,100,990,1,3/1/2017 4:59,R_24Jic2xtY4ZTZYa,,,,,26.55839539,-81.89969635,anonymous,30,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,3911608
3/1/2017 4:33,3/1/2017 5:05,real,0,45.74.35.49,100,1944,1,3/1/2017 5:05,R_2PiZ0pxngfElaCB,,,,,40.71110535,-73.94689941,anonymous,26,1,1,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,4,7009996
3/1/2017 4:41,3/1/2017 5:09,real,0,69.128.203.33,100,1697,1,3/1/2017 5:09,R_1drVX8zw7BXIwgN,,,,,40.67930603,-76.78739929,anonymous,37,2,1,2,1,2,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,4,9399344
3/1/2017 5:20,3/1/2017 5:35,real,0,23.226.165.254,100,869,1,3/1/2017 5:35,R_2dgzwdj8Jfi40kj,,,,,37.4382019,-84.0510025,anonymous,30,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,1,4,1257726
3/1/2017 6:02,3/1/2017 6:29,real,0,192.241.253.240,100,1601,1,3/1/2017 6:29,R_3UA8KdVHeaanp9n,,,,,40.73080444,-73.99749756,anonymous,33,2,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,4,9485582
3/1/2017 6:22,3/1/2017 6:35,real,0,96.47.93.80,100,762,1,3/1/2017 6:35,R_qI5KnTwWfAGQLKN,,,,,31.46270752,-85.62670135,anonymous,39,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,4,3738700
3/1/2017 6:14,3/1/2017 6:39,real,0,67.186.38.231,100,1459,1,3/1/2017 6:39,R_DvFMItMuEtxayaZ,,,,,40.54649353,-80.05249786,anonymous,31,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,4,4402173
3/1/2017 6:01,3/1/2017 6:45,real,0,71.54.152.199,100,2599,1,3/1/2017 6:45,R_AhxFcUXjsI3jwWJ,,,,,35.31770325,-78.85980225,anonymous,48,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,4,6653259
3/1/2017 6:24,3/1/2017 6:53,real,0,73.248.38.115,100,1749,1,3/1/2017 6:53,R_2z6EMOaq1Ytl2ax,,,,,39.8565979,-74.67040253,anonymous,52,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,4,2826197
3/1/2017 6:43,3/1/2017 7:05,real,0,24.60.179.190,100,1321,1,3/1/2017 7:05,R_1jdOgqe5UpVZCGZ,,,,,42.24290466,-71.00980377,anonymous,24,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,4,8785624
3/1/2017 7:12,3/1/2017 7:27,real,0,167.10.240.1,100,882,1,3/1/2017 7:27,R_1H5AIEfFMcfRGSu,,,,,38.55169678,-121.4501038,anonymous,31,2,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,4,3125243
3/1/2017 7:22,3/1/2017 7:32,real,0,71.162.202.31,100,610,1,3/1/2017 7:33,R_ALkkecFeuLqcpW1,,,,,39.15879822,-75.49410248,anonymous,33,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,4,7069915
3/1/2017 7:56,3/1/2017 8:21,real,0,73.114.222.76,100,1516,1,3/1/2017 8:21,R_33m98NAQB03c3jG,,,,,42.0796051,-71.03820038,anonymous,31,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,8032621
3/1/2017 8:28,3/1/2017 8:49,real,0,75.132.23.6,100,1257,1,3/1/2017 8:49,R_3Ec1VrAY7nKhNnE,,,,,38.520401,-90.29869843,anonymous,44,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,4,5086294
